index,aoi,id,resolution,Mask,Sat,Dark,Shadow,Veg,Bare,Water,Unknown,Cl_Med,Cl_High,Cl_Cirrus,Snow,Total_pixels,NoData_pixels,NoData_pc,aoi_width,aoi_height,runtime,Cl_all,Mask_diff,Sat_diff,Dark_diff,Shadow_diff,Veg_diff,Bare_diff,Water_diff,Unknown_diff,Cl_Med_diff,Cl_High_diff,Cl_Cirrus_diff,Snow_diff,Cl_all_diff,diff_max,tile_size
7124,rdd_west_2a_1000_0,S2B_MSIL2A_20230615T110629_R137_T30TUM_20230615T205813,500,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,1000.0000000001164,1000.0,0.35318875312805176,0.0,,0.0,0.0,0.0,-12.84,12.840000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.840000000000003,1000.0
7130,rdd_west_2a_1000_0,S2B_MSIL2A_20230615T110629_R137_T30TUM_20230615T205813,1000,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1000.0000000001164,1000.0,0.2812950611114502,0.0,,0.0,0.0,0.0,-12.84,12.840000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.840000000000003,1000.0
7102,rdd_west_2a_1000_0,S2B_MSIL2A_20230625T110619_R137_T30TUM_20230625T164707,20,,0.0,0.0,0.0,7.24,65.84,0.0,0.12,15.16,11.64,0.0,0.0,2500,0,0.0,1000.0000000001164,1000.0,0.33970117568969727,26.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
7108,rdd_west_2a_1000_0,S2B_MSIL2A_20230625T110619_R137_T30TUM_20230625T164707,50,,0.0,0.0,0.0,8.0,66.25,0.0,0.5,13.25,12.0,0.0,0.0,400,0,0.0,1000.0000000001164,1000.0,0.2922804355621338,25.25,,0.0,0.0,0.0,0.7599999999999998,0.4099999999999966,0.0,0.38,-1.9100000000000001,0.35999999999999943,0.0,0.0,-1.5500000000000007,1.5500000000000007,1000.0
7114,rdd_west_2a_1000_0,S2B_MSIL2A_20230625T110619_R137_T30TUM_20230625T164707,100,,0.0,0.0,0.0,9.0,68.0,0.0,0.0,12.0,11.0,0.0,0.0,100,0,0.0,1000.0000000001164,1000.0,0.29549741744995117,23.0,,0.0,0.0,0.0,1.7599999999999998,2.1599999999999966,0.0,-0.12,-3.16,-0.6400000000000006,0.0,0.0,-3.8000000000000007,3.8000000000000007,1000.0
7120,rdd_west_2a_1000_0,S2B_MSIL2A_20230625T110619_R137_T30TUM_20230625T164707,200,,0.0,0.0,0.0,8.0,76.0,0.0,0.0,8.0,8.0,0.0,0.0,25,0,0.0,1000.0000000001164,1000.0,0.292586088180542,16.0,,0.0,0.0,0.0,0.7599999999999998,10.159999999999997,0.0,-0.12,-7.16,-3.6400000000000006,0.0,0.0,-10.8,10.8,1000.0
7126,rdd_west_2a_1000_0,S2B_MSIL2A_20230625T110619_R137_T30TUM_20230625T164707,500,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,1000.0000000001164,1000.0,0.35318875312805176,0.0,,0.0,0.0,0.0,-7.24,34.16,0.0,-0.12,-15.16,-11.64,0.0,0.0,-26.8,34.16,1000.0
7132,rdd_west_2a_1000_0,S2B_MSIL2A_20230625T110619_R137_T30TUM_20230625T164707,1000,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1000.0000000001164,1000.0,0.2812950611114502,0.0,,0.0,0.0,0.0,-7.24,34.16,0.0,-0.12,-15.16,-11.64,0.0,0.0,-26.8,34.16,1000.0
7135,rdd_west_2a_1000_1,S2A_MSIL2A_20230610T110621_R137_T30TUM_20230610T202756,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.56,57.44,0.0,0.0,2500,0,0.0,1000.0000000001164,1000.0,0.2824535369873047,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
7141,rdd_west_2a_1000_1,S2A_MSIL2A_20230610T110621_R137_T30TUM_20230610T202756,50,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,400,0,0.0,1000.0000000001164,1000.0,0.29644227027893066,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4399999999999977,-2.4399999999999977,0.0,0.0,0.0,0.0,1000.0
7147,rdd_west_2a_1000_1,S2A_MSIL2A_20230610T110621_R137_T30TUM_20230610T202756,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,0.0,0.0,100,0,0.0,1000.0000000001164,1000.0,0.2710301876068115,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.439999999999998,-5.439999999999998,0.0,0.0,0.0,0.0,1000.0
7153,rdd_west_2a_1000_1,S2A_MSIL2A_20230610T110621_R137_T30TUM_20230610T202756,200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,44.0,0.0,0.0,25,0,0.0,1000.0000000001164,1000.0,0.28470325469970703,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.439999999999998,-13.439999999999998,0.0,0.0,0.0,0.0,1000.0
7159,rdd_west_2a_1000_1,S2A_MSIL2A_20230610T110621_R137_T30TUM_20230610T202756,500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,4,0,0.0,1000.0000000001164,1000.0,0.3102097511291504,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.560000000000002,17.560000000000002,0.0,0.0,0.0,0.0,1000.0
7165,rdd_west_2a_1000_1,S2A_MSIL2A_20230610T110621_R137_T30TUM_20230610T202756,1000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,0.0,1000.0000000001164,1000.0,0.30518221855163574,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.56,42.56,0.0,0.0,0.0,0.0,1000.0
7137,rdd_west_2a_1000_1,S2A_MSIL2A_20230620T110621_R137_T30TUM_20230620T202552,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2500,0,0.0,1000.0000000001164,1000.0,0.2824535369873047,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
7143,rdd_west_2a_1000_1,S2A_MSIL2A_20230620T110621_R137_T30TUM_20230620T202552,50,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,400,0,0.0,1000.0000000001164,1000.0,0.29644227027893066,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
7149,rdd_west_2a_1000_1,S2A_MSIL2A_20230620T110621_R137_T30TUM_20230620T202552,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,0,0.0,1000.0000000001164,1000.0,0.2710301876068115,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
7155,rdd_west_2a_1000_1,S2A_MSIL2A_20230620T110621_R137_T30TUM_20230620T202552,200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,25,0,0.0,1000.0000000001164,1000.0,0.28470325469970703,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
