index,aoi,id,resolution,Mask,Sat,Dark,Shadow,Veg,Bare,Water,Unknown,Cl_Med,Cl_High,Cl_Cirrus,Snow,Total_pixels,NoData_pixels,NoData_pc,aoi_width,aoi_height,runtime,Cl_all,Mask_diff,Sat_diff,Dark_diff,Shadow_diff,Veg_diff,Bare_diff,Water_diff,Unknown_diff,Cl_Med_diff,Cl_High_diff,Cl_Cirrus_diff,Snow_diff,Cl_all_diff,diff_max,tile_size
23,T50PQT_20000_0,S2B_MSIL2A_20230629T022539_R046_T50PQT_20230629T115903,200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.83,0.13,0.04,0.0,10000,0,0.0,20000.000000000582,20000.000000000233,0.3434329032897949,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03279999999999461,0.032,0.0008000000000000021,0.0,1.4210854715202004e-14,1.4210854715202004e-14,20000.0
29,T50PQT_20000_0,S2B_MSIL2A_20230629T022539_R046_T50PQT_20230629T115903,500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75,0.1875,0.0625,0.0,1600,0,0.0,20000.000000000582,20000.000000000233,0.3260977268218994,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1127999999999929,0.0895,0.0233,0.0,1.4210854715202004e-14,1.4210854715202004e-14,20000.0
35,T50PQT_20000_0,S2B_MSIL2A_20230629T022539_R046_T50PQT_20230629T115903,1000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,400,0,0.0,20000.000000000582,20000.000000000233,0.6019558906555176,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1372000000000071,-0.098,-0.0392,0.0,1.4210854715202004e-14,1.4210854715202004e-14,20000.0
36,T50PQT_20000_1,S2A_MSIL2A_20230604T022531_R046_T50PQT_20230604T082521,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0858,0.9142,0.0,0.0,1000000,0,0.0,20000.00000000035,20000.000000000233,0.46109557151794434,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
42,T50PQT_20000_1,S2A_MSIL2A_20230604T022531_R046_T50PQT_20230604T082521,50,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.08125,0.91875,0.0,0.0,160000,0,0.0,20000.00000000035,20000.000000000233,0.40796327590942383,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004550000000008936,0.004549999999999943,0.0,0.0,0.0,0.0,20000.0
48,T50PQT_20000_1,S2A_MSIL2A_20230604T022531_R046_T50PQT_20230604T082521,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.075,0.925,0.0,0.0,40000,0,0.0,20000.00000000035,20000.000000000233,0.39605188369750977,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010800000000003251,0.010800000000000032,0.0,0.0,0.0,0.0,20000.0
54,T50PQT_20000_1,S2A_MSIL2A_20230604T022531_R046_T50PQT_20230604T082521,200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.11,0.89,0.0,0.0,10000,0,0.0,20000.00000000035,20000.000000000233,0.3315575122833252,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024199999999993338,-0.0242,0.0,0.0,0.0,0.0,20000.0
60,T50PQT_20000_1,S2A_MSIL2A_20230604T022531_R046_T50PQT_20230604T082521,500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0625,0.9375,0.0,0.0,1600,0,0.0,20000.00000000035,20000.000000000233,0.33186936378479004,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023300000000006094,0.023299999999999987,0.0,0.0,0.0,0.0,20000.0
66,T50PQT_20000_1,S2A_MSIL2A_20230604T022531_R046_T50PQT_20230604T082521,1000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,0.5,0.0,0.0,400,0,0.0,20000.00000000035,20000.000000000233,0.34024596214294434,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4141999999999939,-0.4142,0.0,0.0,0.0,0.0,20000.0
38,T50PQT_20000_1,S2A_MSIL2A_20230614T022541_R046_T50PQT_20230614T094130,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000000,0,0.0,20000.00000000035,20000.000000000233,0.46109557151794434,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
